byte-position,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_by_by.htm#byte-position
byte-size,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_by_by.htm#byte-size
ceiling,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_floorc.htm#ceiling
cell-error-name,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_cell_e.htm#cell-error-name
cerror,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_cerror.htm#cerror
char/=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#charSLEQ
char<,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#charLT
char<=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#charLTEQ
char=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#charEQ
char>,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#charGT
char>=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#charGTEQ
characterp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chp.htm#characterp
char-code,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_char_c.htm#char-code
char-downcase,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_char_u.htm#char-downcase
char-equal,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#char-equal
char-greaterp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#char-greaterp
char-int,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_char_i.htm#char-int
char-lessp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#char-lessp
char-name,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_char_n.htm#char-name
char-not-equal,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#char-not-equal
char-not-greaterp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#char-not-greaterp
char-not-lessp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_chareq.htm#char-not-lessp
char-upcase,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_char_u.htm#char-upcase
cis,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_cis.htm#cis
class-of,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_clas_1.htm#class-of
